Gene	pval	adjp	log2fc	Chr	Start	End	Strand	Biotype	Name	Description	Cnt_1 count	Cnt_2 count	Cnt_3 count	Cnt_4 count	Cnt_6 count	Nic_1 count	Nic_3 count	Nic_4 count	Nic_5 count	Nic_6 count	Cnt_1 normalised count	Cnt_2 normalised count	Cnt_3 normalised count	Cnt_4 normalised count	Cnt_6 normalised count	Nic_1 normalised count	Nic_3 normalised count	Nic_4 normalised count	Nic_5 normalised count	Nic_6 normalised count
ENSDARG00000055868	4.0540038657434956e-4	0.027986518898715226	-0.2342024237849715	12	19384615	19393968	1	protein_coding	rsl1d1	ribosomal L1 domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-130603-67]	1586	2001	2283	1769	1979	1380	1650	1637	1511	1634	1747.9239792952687	1882.9957588958093	1901.3646516524032	1776.6380609022044	1818.0039206200167	1452.3178247209853	1396.9552365165082	1621.5212148806302	1694.650851774977	1600.1302770415632
ENSDARG00000012745	4.1015409313878507e-4	0.028226753738992163	0.4746970348285905	19	34169055	34218156	1	protein_coding	poc1bl	POC1 centriolar protein homolog B (Chlamydomonas), like [Source:ZFIN;Acc:ZDB-GENE-050306-41]	144	150	152	201	164	175	294	204	188	237	158.7017988767457	141.15410486475332	126.59107623791733	201.86786333597686	150.65823293667648	184.17073864215394	248.91202396112328	202.07106159783052	210.85000670661526	232.08743920370287
ENSDARG00000088745	4.1519085126820676e-4	0.028484920322301738	1.040656891823888	1	59073203	59089598	1	protein_coding	MFAP4	zgc:173915 [Source:ZFIN;Acc:ZDB-GENE-071004-112]	69	46	102	31	49	91	117	106	122	144	76.04461196177398	43.28725882519102	84.94927484386558	31.133849569230264	45.01374032864114	95.76878409392005	99.05682586207968	104.99770847730409	136.82819584152693	141.01515293389542
ENSDARG00000092379	4.2761658070277094e-4	0.029246862433251246	0.5267976409290046	8	2478862	2481965	1	protein_coding	si:dkeyp-51b9.3	si:dkeyp-51b9.3 [Source:ZFIN;Acc:ZDB-GENE-081104-469]	83	109	124	117	102	101	194	145	141	163	91.47395351923538	102.57198286838741	103.27166745724836	117.50517418064325	93.70207170451829	106.29282630204312	164.24807023285007	143.6289408415952	158.13750502996143	159.62131894600662
ENSDARG00000098293	4.3310180092034613e-4	0.029530879718138062	0.5820969602343365	14	14560932	14566417	-1	protein_coding	si:dkey-27i16.2	si:dkey-27i16.2 [Source:ZFIN;Acc:ZDB-GENE-030131-9667]	46	48	69	49	57	62	101	72	66	87	50.69640797451599	45.169313556721065	57.46568592379142	49.21156867394461	52.36292242311316	65.2490616903631	85.51059326555597	71.319198210999	74.02181086508834	85.19665489756181
ENSDARG00000045768	4.4286329699338344e-4	0.03010383638458091	0.17845048563849902	4	12013043	12026507	1	protein_coding	cry1a	cryptochrome circadian regulator 1a [Source:ZFIN;Acc:ZDB-GENE-010426-2]	1388	1661	1833	1316	1619	1577	1962	1698	1553	1701	1529.7090058397434	1563.0464545357017	1526.5884391059374	1321.6821301002267	1487.2907263687757	1659.64145622101	1661.1067721487207	1681.9444244760598	1741.7556405073058	1665.7414940316396
ENSDARG00000042988	4.472727051118385e-4	0.03031059065834355	0.2247156569271364	1	12009673	12044390	1	protein_coding	slc24a2	solute carrier family 24 member 2 [Source:ZFIN;Acc:ZDB-GENE-060825-277]	862	1169	1118	930	1170	1234	1409	1166	930	1165	950.0066016094083	1100.0609905793108	931.1106791709972	934.0154870769079	1074.8178813165334	1298.6668084823882	1192.9151080313698	1154.974793250345	1043.0346076444266	1140.8517581110289
ENSDARG00000068123	4.537216167858357e-4	0.030653875085286948	-0.241773553503583	8	49706387	49728754	-1	protein_coding	gkap1	G kinase anchoring protein 1 [Source:NCBI gene;Acc:406581]	671	733	918	684	743	542	671	636	564	628	739.5062989326137	689.7730591057613	764.5434735947902	686.9533259791451	682.5552870240891	570.403087680271	568.0951295167133	629.9862508638246	632.5500201198457	614.9827502950438
ENSDARG00000100442	4.552097465648111e-4	0.030660936121204293	0.44989705472488173	22	23641801	23668468	-1	protein_coding	cfh	complement factor H [Source:ZFIN;Acc:ZDB-GENE-050208-661]	296	449	383	354	401	400	571	582	392	537	326.22036435775505	422.52128722849494	318.97619867843645	355.52847572604884	368.37775248541016	420.9616883249233	483.43117578844016	576.4968522055754	439.6446948350701	525.869007815985
ENSDARG00000003866	4.575161911717419e-4	0.03072290544353273	0.15222384989947615	1	29798140	29824375	1	protein_coding	tm9sf2	transmembrane 9 superfamily member 2 [Source:ZFIN;Acc:ZDB-GENE-030131-6302]	1786	1925	2397	1810	2035	1932	2407	2091	1885	2310	1968.34314440186	1811.4776790976675	1996.307958830841	1817.8150877518315	1869.4481952813207	2033.2449546093794	2037.8613662395367	2071.2283813777626	2114.1077800104777	2262.1180783145724
ENSDARG00000070669	4.7462758150317697e-4	0.031649530213975305	0.33506659948928275	16	11834516	11840134	1	protein_coding	cxcr3.3	chemokine (C-X-C motif) receptor 3, tandem duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-100922-34]	149	146	216	176	171	196	267	218	182	179	164.21227800441048	137.38999540169323	179.89258202230357	176.75992013498472	157.08876726933948	206.2712272792124	226.05275645448953	215.93868347219143	204.12075117342542	175.289669271995
ENSDARG00000006811	4.749893822508269e-4	0.031649530213975305	-0.354637101878791	12	15197857	15205087	-1	protein_coding	sult1st6	sulfotransferase family 1, cytosolic sulfotransferase 6 [Source:ZFIN;Acc:ZDB-GENE-040718-343]	352	364	400	298	341	272	275	255	224	294	387.93773058760064	342.53396113846804	333.13441115241403	299.2866829558264	313.25888677687	286.25394806094783	232.8258727527514	252.58882699728815	251.22553990575435	287.90593724003645
ENSDARG00000104399	4.7559988994827506e-4	0.031649530213975305	0.8789966553101481	22	5478353	5479326	1	protein_coding	tppp	tubulin polymerization promoting protein [Source:ZFIN;Acc:ZDB-GENE-101115-2]	21	23	34	28	49	39	57	57	65	53	23.144012336192084	21.64362941259551	28.31642494795519	28.120896385111205	45.01374032864114	41.04376461168002	48.25845362511574	56.46103191704088	72.90026827622336	51.90141045483651
ENSDARG00000101849	4.8274816764728003e-4	0.03202904010498121	-0.15825494423433353	4	8670662	8711031	1	protein_coding	adipor2	adiponectin receptor 2 [Source:ZFIN;Acc:ZDB-GENE-041210-60]	2580	3153	3931	3180	3307	2551	3221	2776	2622	2688	2843.4072298750275	2967.059284257115	3273.878425600349	3193.730375166201	3037.9681483023724	2684.683167292198	2727.0259495876808	2749.7513088018504	2940.684668003964	2632.282854766048
ENSDARG00000056047	4.851252004471561e-4	0.0320906699758477	1.321484837696461	5	29142797	29152464	-1	protein_coding	noxa1	NADPH oxidase activator 1 [Source:ZFIN;Acc:ZDB-GENE-050913-32]	9	9	13	26	13	28	55	20	25	44	9.918862429796606	8.469246291885199	10.826868362453457	26.112260929031834	11.942420903517037	29.46731818274463	46.565174550550275	19.810888391944168	28.03856472162437	43.08796339646804
ENSDARG00000021309	4.8723918710039734e-4	0.03213458448257382	0.2542435332130985	6	48382697	48418021	-1	protein_coding	rhoca	ras homolog family member Ca [Source:ZFIN;Acc:ZDB-GENE-040426-1337]	600	776	935	808	785	712	1037	932	877	905	661.2574953197737	730.2372358336572	778.7016860687678	811.4887242560662	721.1384930200672	749.3118052183635	877.9652001621934	923.1873990645983	983.5928504345828	886.2410653137177
ENSDARG00000074782	4.937566069222906e-4	0.03240485788093168	1.1816913528477593	7	64936903	64955976	1	protein_coding	adgrg3	adhesion G protein-coupled receptor G3 [Source:ZFIN;Acc:ZDB-GENE-140106-110]	9	18	12	11	9	14	29	18	36	31	9.918862429796606	16.938492583770397	9.99403233457242	11.047495008436545	8.267829856281026	14.733659091372315	24.552546581199238	17.82979955274975	40.37553319913909	30.357428756602484
ENSDARG00000077217	4.956949807680364e-4	0.03240485788093168	0.6190524336530083	17	45648836	45678386	1	protein_coding	zgc:162184	zgc:162184 [Source:ZFIN;Acc:ZDB-GENE-070424-83]	39	57	65	77	53	51	99	88	77	116	42.98173719578529	53.63855984860626	54.13434181226728	77.33246505905582	48.688331375877155	53.672615261427715	83.8173141909905	87.16790892455434	86.35877934260306	113.59553986341575
ENSDARG00000061796	4.973127867399912e-4	0.03240485788093168	0.29596394626351774	18	35742838	35802483	1	protein_coding	rasgrp4	RAS guanyl releasing protein 4 [Source:ZFIN;Acc:ZDB-GENE-050419-110]	165	213	251	199	221	198	330	239	228	245	181.8458112129378	200.43882890794973	209.0418429981398	199.8592278798975	203.02115535978965	208.37603572083702	279.39104730330166	236.74011628373282	255.71171026121425	239.92161436669704
ENSDARG00000031136	4.980633488167458e-4	0.03240485788093168	0.671176785854318	20	25225112	25271878	1	protein_coding	moxd1	monooxygenase, DBH-like 1 [Source:NCBI gene;Acc:570584]	42	86	96	116	57	83	126	133	125	137	46.28802467238417	80.9283534557919	79.95225867657936	116.50085645260357	52.36292242311316	87.34955032742158	106.67658169762427	131.74240780642873	140.19282360812184	134.1602496662755
ENSDARG00000041569	4.986487607128927e-4	0.03240485788093168	0.3410161591157217	18	17408470	17415609	-1	protein_coding	ces2a	carboxylesterase 2a [Source:ZFIN;Acc:ZDB-GENE-061013-99]	3468	3040	4019	2947	3847	3862	5361	3729	3593	4697	3822.0683229482925	2860.7231919256674	3347.16799605388	2959.7243445329545	3534.037939679234	4064.385100777134	4538.834559372728	3693.74014067799	4029.7025217918545	4599.640092572963
ENSDARG00000070043	5.002341737133345e-4	0.03241283417978799	-0.12197118315915954	9	10699038	10759513	1	protein_coding	dars1	aspartyl-tRNA synthetase 1 [Source:ZFIN;Acc:ZDB-GENE-061110-135]	3507	4066	4850	3944	4267	3194	4257	3643	3370	3750	3865.0500601440776	3826.21726920058	4039.2547352230204	3961.0291193885214	3919.869999639015	3361.3790812745124	3604.1445102125913	3608.5533205926304	3779.598524474965	3672.2696076535262
ENSDARG00000008553	5.040647100871692e-4	0.03256581333974248	-0.36909708589552503	17	3124129	3166898	1	protein_coding	zgc:136872	zgc:136872 [Source:ZFIN;Acc:ZDB-GENE-060421-5204]	306	226	377	282	341	215	281	252	215	179	337.2413226130846	212.672184662895	313.9791825111502	283.21759930719145	313.25888677687	226.26690747464625	237.90570997644778	249.61719373849652	241.13165660596957	175.289669271995
ENSDARG00000038489	5.29283910051032e-4	0.03409573094979904	0.5479996195858073	22	36656680	36661461	1	protein_coding	b3gnt7	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7 [Source:ZFIN;Acc:ZDB-GENE-021210-4]	109	194	174	247	218	184	381	267	235	270	120.12844498309224	182.5593089584143	144.9134688513001	248.06647882580242	200.26521207436264	193.6423766294647	322.569663704721	264.47536003245466	263.56250838326906	264.4034117510539
ENSDARG00000102514	5.386358779139406e-4	0.03453977935028278	2.133721615499596	5	42882679	42883761	-1	protein_coding	BX323596.2	C-X-C motif chemokine 11-6-like [Source:NCBI gene;Acc:100334604]	2	1	3	6	3	18	5	16	13	10	2.2041916510659125	0.9410273657650221	2.498508083643105	6.0259063682381155	2.7559432854270085	18.943275974621546	4.233197686413662	15.848710713555334	14.580053655244672	9.792718953742737
ENSDARG00000069377	5.404290278432913e-4	0.03453977935028278	-0.588241232938853	10	17987288	17988779	-1	protein_coding	si:dkey-242g16.2	si:dkey-242g16.2 [Source:ZFIN;Acc:ZDB-GENE-030131-8324]	204	182	325	244	249	137	193	179	126	135	224.8275484087231	171.26698056923402	270.6717090613364	245.05352564168336	228.7432926904417	144.1793782512862	163.40143069556734	177.3074511079003	141.3143661969868	132.20170587552695
ENSDARG00000105212	5.417103971595798e-4	0.03453977935028278	0.5824415638877227	22	23693195	23706771	-1	protein_coding	cfhl1	complement factor H like 1 [Source:ZFIN;Acc:ZDB-GENE-050208-342]	49	65	76	54	62	84	97	113	62	84	54.00269545111486	61.16677877472644	63.29553811895867	54.23315731414304	56.95616123215818	88.40195454823389	82.12403511642503	111.93151941448455	69.53564050962844	82.258839211439
ENSDARG00000039381	5.428483642729415e-4	0.03453977935028278	-0.3994101176160296	18	26853891	26854959	-1	protein_coding	ch25hl1.1	cholesterol 25-hydroxylase like 1, tandem duplicate 1 [Source:NCBI gene;Acc:336673]	265	288	501	290	361	206	346	227	217	243	292.0553937662334	271.01588134032636	417.2508499683986	291.2521411315089	331.63184201305006	216.79526948733547	292.9372798998254	224.8535832485663	243.37474178369953	237.9630705759485
ENSDARG00000091702	5.439703516808976e-4	0.03453977935028278	0.8516009566516176	11	2434262	2446346	1	protein_coding	csnk2a4	casein kinase 2, alpha 4 polypeptide [Source:ZFIN;Acc:ZDB-GENE-141210-9]	21	29	21	32	20	37	49	43	36	50	23.144012336192084	27.289793607185644	17.489556585501738	32.13816729726995	18.372955236180058	38.938956170055405	41.48533732685388	42.59341004267996	40.37553319913909	48.96359476871368
ENSDARG00000117735	5.543546147806884e-4	0.035077524550886516	1.0956327042822098	7	980292	989868	1	lincRNA	CR926130.1	NA	25	43	41	79	27	49	147	116	74	67	27.552395638323908	40.46417672789595	34.14627714312244	79.34110051513518	24.803489568843077	51.5678068198031	124.45601198056164	114.90315267327618	82.99415157600814	65.61121699007634
ENSDARG00000074776	5.556051948267675e-4	0.035077524550886516	0.5633955933670167	1	25154076	25177225	-1	protein_coding	tmem154	transmembrane protein 154 [Source:ZFIN;Acc:ZDB-GENE-030131-2401]	54	71	63	94	58	83	103	90	100	108	59.51317457877964	66.81294296931657	52.46866975650521	94.40586643573047	53.28157018492217	87.34955032742158	87.20387234012142	89.14899776374875	112.15425888649747	105.76136470042155
ENSDARG00000105364	5.586175359795697e-4	0.035167513060532	1.0015259510493906	7	5180261	5191797	-1	protein_coding	si:ch73-223f5.1	si:ch73-223f5.1 [Source:ZFIN;Acc:ZDB-GENE-160113-94]	14	15	22	31	12	38	37	49	30	27	15.429341557461388	14.115410486475332	18.32239261338277	31.133849569230264	11.023773141708034	39.99136039086771	31.325662879461095	48.53667656026321	33.64627766594924	26.440341175105388
ENSDARG00000006112	5.638226992929182e-4	0.03539464877147611	0.26736036461449975	12	10517473	10567188	-1	protein_coding	myof	myoferlin [Source:ZFIN;Acc:ZDB-GENE-040426-1138]	206	266	306	253	253	272	372	286	258	299	227.031740059789	250.3132792934959	254.84782453159673	254.09238519404053	232.41788373767773	286.25394806094783	314.9499078691764	283.2957040048016	289.3579879271635	292.80229671690785
ENSDARG00000057322	5.661565666966971e-4	0.03544076135027912	-0.15253117577233752	8	18565904	18582922	-1	protein_coding	tmem47	transmembrane protein 47 [Source:NCBI gene;Acc:406640]	1057	1176	1312	1124	1160	980	1149	985	872	1062	1164.9152875883349	1106.648182139666	1092.680868579918	1128.853126316607	1065.6314036984434	1031.356136396062	972.7888283378594	975.6862533032503	977.985137490258	1039.9867528874786
ENSDARG00000035631	5.719079626852578e-4	0.035555234703345005	0.3514651314873474	5	13308531	13315726	-1	protein_coding	sdf2l1	stromal cell-derived factor 2-like 1 [Source:ZFIN;Acc:ZDB-GENE-040808-46]	189	210	221	206	253	247	319	272	204	288	208.29611102572875	197.61574681065466	184.05676216170875	206.8894519761753	232.41788373767773	259.9438425406401	270.0780123931916	269.4280821304407	228.79468812845485	282.03030586779084
ENSDARG00000099389	5.733813774138328e-4	0.035555234703345005	-0.24879554913994692	KN149707.2	4029	7435	1	protein_coding	cdo1	cysteine dioxygenase, type I [Source:NCBI gene;Acc:393714]	1992	2021	2424	1963	2322	1495	1911	1758	1662	1844	2195.374884461649	1901.8163062111098	2018.7945315836291	1971.4757001419034	2133.1001029205045	1573.3443101144007	1617.9281557473014	1741.3770896518924	1864.0037826935882	1805.7773750701606
ENSDARG00000029290	5.738335159398727e-4	0.035555234703345005	0.38362313427243233	20	26538137	26541177	1	protein_coding	stx11b.1	syntaxin 11b, tandem duplicate 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1893]	239	311	342	287	321	293	424	387	345	430	263.40090230237655	292.6595107529219	284.829921535314	288.23918794738984	294.8859315406899	308.3544366980063	358.9751638078785	383.3406903841197	386.9321931584163	421.0869150109377
ENSDARG00000102640	5.744031599186603e-4	0.035555234703345005	0.19285963951001964	25	30343012	30357027	-1	protein_coding	pdia3	protein disulfide isomerase family A, member 3 [Source:ZFIN;Acc:ZDB-GENE-031002-9]	2264	2801	3113	2654	2928	2568	3609	3125	2657	3181	2495.144949006613	2635.817651507827	2592.618554793662	2665.4592502173264	2689.8006465767603	2702.5740390460073	3055.522090053381	3095.4513112412765	2979.938658614238	3115.0638991855644
ENSDARG00000020326	5.924514927108983e-4	0.03657026484254458	0.3783558315733203	3	46479705	46555542	1	protein_coding	tyk2	tyrosine kinase 2 [Source:ZFIN;Acc:ZDB-GENE-071116-4]	210	301	294	340	271	270	414	353	337	400	231.44012336192083	283.24923709527167	244.85379219702432	341.4680275334932	248.95354345023978	284.1491396193232	350.5087684350512	349.66218011781456	377.9598524474965	391.70875814970947
ENSDARG00000043798	5.95333283593367e-4	0.036646071012302814	1.6665831330612084	4	76692834	76701249	1	protein_coding	ms4a17a.1	membrane-spanning 4-domains, subfamily A, member 17A.1 [Source:ZFIN;Acc:ZDB-GENE-050417-307]	4	3	8	6	4	7	26	11	16	17	4.408383302131825	2.8230820972950665	6.6626882230482805	6.0259063682381155	3.6745910472360115	7.366829545686158	22.01262796935104	10.895988615569292	17.944681421839597	16.647622221362653
ENSDARG00000013752	5.992071124848355e-4	0.036782353497684085	0.39370728774582436	25	31264155	31275944	1	protein_coding	tnni2a.3	troponin I type 2a (skeletal, fast), tandem duplicate 3 [Source:ZFIN;Acc:ZDB-GENE-040718-80]	161	196	202	128	180	211	259	213	169	245	177.43742791080598	184.44136368994432	168.23287763196907	128.5526691890798	165.3565971256205	222.05729059139702	219.27964015622766	210.9859613742054	189.54069751818074	239.92161436669704
ENSDARG00000052115	6.01549846369077e-4	0.036824156341267254	0.7253181084415028	25	10410620	10436906	1	protein_coding	ehf	ets homologous factor [Source:ZFIN;Acc:ZDB-GENE-060312-7]	16	37	37	34	28	38	61	54	46	42	17.6335332085273	34.81801253330582	30.814933031598297	34.14680275334932	25.72213733065208	39.99136039086771	51.64501177424667	53.48939865824926	51.59095908778884	41.1294196057195
ENSDARG00000015343	6.210136116923149e-4	0.03791091359532148	0.22109118688513307	23	29381441	29394505	-1	protein_coding	pgd	phosphogluconate dehydrogenase [Source:ZFIN;Acc:ZDB-GENE-040426-2807]	489	572	682	498	573	553	754	616	562	668	538.9248586856156	538.2676532175926	567.994171014866	500.15022856376356	526.3851675165587	581.9795341092064	638.3662111111802	610.1753624718804	630.3069349421158	654.1536261100148
ENSDARG00000104314	6.301045988161505e-4	0.03836021403781839	0.2633711391981555	10	7284121	7472359	-1	protein_coding	nrg1	neuregulin 1 [Source:ZFIN;Acc:ZDB-GENE-050302-113]	197	270	270	234	228	258	345	287	251	244	217.1128776299924	254.07738875655596	224.86572752787947	235.0103483612865	209.45168969245265	271.5202889695755	292.0906403625426	284.2862484243988	281.5071898051087	238.94234247132277
ENSDARG00000038729	6.409322776722138e-4	0.0389124911594966	0.5307547088090736	21	7863243	7882905	-1	protein_coding	s100z	S100 calcium binding protein Z [Source:ZFIN;Acc:ZDB-GENE-050522-69]	64	51	75	60	70	75	97	77	93	102	70.5341328341092	47.99239565401613	62.46270209107763	60.259063682381154	64.30534332663021	78.93031656092312	82.12403511642503	76.27192030898505	104.30346076444265	99.88573332817592
ENSDARG00000075676	6.464443989368253e-4	0.03913991224163948	0.3505028099181565	23	1580294	1587955	-1	protein_coding	fndc7b	fibronectin type III domain containing 7b [Source:ZFIN;Acc:ZDB-GENE-100922-114]	175	188	242	210	249	197	338	279	220	276	192.86676946826736	176.91314476382416	201.54631874721048	210.90672288833403	228.7432926904417	207.3236315000247	286.16416360156353	276.36189306762117	246.73936955029444	270.2790431232995
ENSDARG00000104197	6.724900595086116e-4	0.04060593928804041	0.5167460019098212	23	26142613	26180539	1	protein_coding	ptpn22	protein tyrosine phosphatase non-receptor type 22 [Source:ZFIN;Acc:ZDB-GENE-060503-458]	89	116	169	110	80	126	205	153	154	135	98.08652847243312	109.15917442874257	140.74928871189493	110.47495008436545	73.49182094472023	132.60293182235083	173.56110514296012	151.5532961983729	172.71755868520611	132.20170587552695
ENSDARG00000004301	6.880405163030032e-4	0.04143200500346345	0.45104399832586906	21	30937690	30951909	1	protein_coding	rhogb	ras homolog family member Gb [Source:ZFIN;Acc:ZDB-GENE-030131-8877]	111	158	142	167	116	137	231	174	193	181	122.33263663415815	148.68232379087348	118.26271595910698	167.72106058262756	106.56314036984433	144.1793782512862	195.57373311231115	172.35472900991425	216.45771965094013	177.24821306274353
ENSDARG00000079766	7.031269447553616e-4	0.04222572654682605	0.9525920285999115	16	48678655	48708045	1	protein_coding	tap1	transporter 1, ATP-binding cassette, sub-family B (MDR/TAP) [Source:ZFIN;Acc:ZDB-GENE-050517-43]	13	30	23	47	28	24	73	63	63	41	14.327245731928432	28.230820972950664	19.155228641263808	47.20293321786524	25.72213733065208	25.257701299495395	61.80468622163946	62.40429843462413	70.6571830984934	40.15014771034522
ENSDARG00000030494	7.065300920608103e-4	0.042315423892074475	0.37619993791271894	16	42883799	42894628	-1	protein_coding	hjv	hemojuvelin BMP co-receptor [Source:ZFIN;Acc:ZDB-GENE-030131-651]	129	189	203	177	200	221	243	208	204	239	142.17036149375136	177.8541721295892	169.06571365985013	177.76423786302442	183.7295523618006	232.5813327995201	205.73340755970395	206.03323927621935	228.79468812845485	234.0459829944514
ENSDARG00000116804	7.131819385299947e-4	0.04259868398335494	0.6104437542802487	20	54829098	54869006	-1	protein_coding	CABZ01037174.1	NA	51	72	76	85	72	95	163	98	76	97	56.20688710218077	67.75397033508159	63.29553811895867	85.3670068833733	66.1426388502482	99.97840097716927	138.00224457708538	97.07335312052642	85.23723675373809	94.98937385130455
ENSDARG00000100599	7.169295895653681e-4	0.0427074185612058	1.6506775881221123	16	31676281	31686602	-1	protein_coding	c1s	complement component 1, s subcomponent [Source:ZFIN;Acc:ZDB-GENE-030131-1232]	2	5	7	8	2	13	12	10	21	15	2.2041916510659125	4.70513682882511	5.829852195167246	8.034541824317488	1.8372955236180057	13.681254870560005	10.159674447392787	9.905444195972084	23.55239436616447	14.689078430614105
ENSDARG00000104325	7.215412814989406e-4	0.04280251862763495	0.6584455916075971	13	1070705	1085973	-1	protein_coding	plek	pleckstrin [Source:ZFIN;Acc:ZDB-GENE-040426-1506]	42	37	66	36	56	59	82	71	66	80	46.28802467238417	34.81801253330582	54.96717784014832	36.155438209428695	51.44427466130416	62.09184902792618	69.42444205718405	70.32865379140179	74.02181086508834	78.3417516299419
ENSDARG00000111102	7.223890779212758e-4	0.04280251862763495	-0.23184722468042254	24	25692802	25695056	1	protein_coding	camk2n2	calcium/calmodulin-dependent protein kinase II inhibitor 2 [Source:ZFIN;Acc:ZDB-GENE-040718-389]	779	864	999	723	862	620	790	697	628	724	858.532648090173	813.0476440209791	832.003191853154	726.121717372693	791.8743706793605	652.4906169036311	668.8452344533586	690.4094604592543	704.3287458072042	708.9928522509741
ENSDARG00000022466	7.407797772509753e-4	0.0437751463036843	0.42199943973264603	7	22853788	22900344	1	protein_coding	clcn5b	chloride channel, voltage-sensitive 5b [Source:ZFIN;Acc:ZDB-GENE-110407-11]	79	107	122	113	103	106	164	166	102	139	87.06557021710356	100.68992813685736	101.60599540148628	113.48790326848452	94.6207194663273	111.55484740610467	138.8488841143681	164.4303736531366	114.39734406422743	136.11879345702405
ENSDARG00000002670	7.435835097243448e-4	0.0438239642965199	-0.20613777405673525	17	10748366	10766679	1	protein_coding	ATG14	zgc:113944 [Source:ZFIN;Acc:ZDB-GENE-050913-155]	458	581	617	483	579	399	537	459	422	447	504.759888094094	546.7368995094779	513.8598292025987	485.0854626431683	531.8970540874127	419.90928410411095	454.64543152082723	454.6598885951187	473.2909725010193	437.73453723230034
ENSDARG00000094041	7.730794400496445e-4	0.04544148644960244	-0.4201708762226744	19	5367330	5372572	-1	protein_coding	krt17	keratin 17 [Source:ZFIN;Acc:ZDB-GENE-060503-86]	9034	10380	12849	9955	11614	8047	7765	7848	6022	8796	9956.333687864728	9767.86405664093	10701.110122243419	9997.982982635074	10669.17510564976	8468.696764876644	6574.156007000416	7773.792604998892	6753.929470144878	8613.675591712112
ENSDARG00000005112	7.770263509213195e-4	0.04555265591644561	-0.16661325701833743	16	26774182	26802798	1	protein_coding	cdh17	cadherin 17, LI cadherin (liver-intestine) [Source:ZFIN;Acc:ZDB-GENE-030910-3]	1858	1979	2314	2080	2176	1672	2000	1858	1714	1664	2047.6940438402328	1862.2931568489787	1927.1825685167153	2088.9808743225467	1998.9775296963903	1759.6198571981793	1693.2790745654645	1840.4315316116133	1922.3239973145667	1629.5084339027915
ENSDARG00000061357	7.922306806950566e-4	0.04627665844908186	0.6671373147890016	25	34862225	34870891	1	protein_coding	chst6	carbohydrate sulfotransferase 6 [Source:ZFIN;Acc:ZDB-GENE-060810-74]	36	48	48	67	60	53	117	80	80	69	39.675449719186425	45.169313556721065	39.97612933828968	67.28928777865896	55.11886570854017	55.777423703052335	99.05682586207968	79.24355356777667	89.72340710919798	67.56976078082488
ENSDARG00000087869	7.935528073398513e-4	0.04627665844908186	0.4092636404315989	3	26173069	26184018	-1	protein_coding	si:ch211-11k18.4	si:ch211-11k18.4 [Source:ZFIN;Acc:ZDB-GENE-070912-22]	94	108	111	79	121	134	147	134	106	134	103.5970076000979	101.63095550262238	92.44479909479489	79.34110051513518	111.15637917888935	141.0221655888493	124.45601198056164	132.73295222602593	118.88351441968733	131.2224339801527
ENSDARG00000011897	8.066316835772698e-4	0.04691590054612152	0.28264295566937364	7	49619375	49637278	-1	protein_coding	tsg101b	tumor susceptibility 101b [Source:ZFIN;Acc:ZDB-GENE-130530-542]	200	286	371	310	255	299	415	335	282	330	220.41916510659127	269.1338266087963	308.98216634386404	311.3384956923026	234.25517926129572	314.66886202288015	351.3554079723339	331.8323805650648	316.27501005992286	323.1597254735103
ENSDARG00000102097	8.19596507187301e-4	0.04754517957924238	0.28446580384271325	1	18716	23389	1	protein_coding	nfkbiz	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, zeta [Source:ZFIN;Acc:ZDB-GENE-071024-1]	317	401	408	374	413	413	519	467	365	481	349.3643766939472	377.35197367177386	339.7970993754623	375.61483028684256	379.4015256271182	434.64294319548327	439.40591984973804	462.5842439518963	409.3630449357158	471.0297816750256
ENSDARG00000088711	8.354050876989633e-4	0.048181369460124086	0.615597524273194	3	28939759	28946756	1	protein_coding	lgals1l1	lectin, galactoside-binding, soluble, 1 (galectin 1)-like 1 [Source:ZFIN;Acc:ZDB-GENE-030131-4905]	741	968	1261	843	806	1133	1156	1206	1298	1908	816.6530067199207	910.9144900605414	1050.2062311579853	846.6398447374552	740.4300960180564	1192.3739821803451	978.7153050988385	1194.5965700342333	1455.7622803467373	1868.4507763741142
ENSDARG00000103980	8.370190301549225e-4	0.048181369460124086	0.3016113766170182	10	187760	196815	1	protein_coding	ets2	v-ets avian erythroblastosis virus E26 oncogene homolog 2 [Source:ZFIN;Acc:ZDB-GENE-050522-552]	683	788	948	922	833	783	1252	970	898	1067	752.7314488390092	741.5295642228374	789.5285544312212	925.9809452525905	765.2335855868994	824.0325048960373	1059.9927006779808	960.8280870092922	1007.1452448007474	1044.88311236435
ENSDARG00000043198	8.370860668839247e-4	0.048181369460124086	0.6387646334579236	22	6393227	6404910	-1	protein_coding	si:rp71-1i20.2	si:rp71-1i20.2 [Source:ZFIN;Acc:ZDB-GENE-040724-207]	31	36	46	32	25	38	51	57	60	47	34.164970591521644	33.876985167540795	38.310457282527615	32.13816729726995	22.966194045225073	39.99136039086771	43.17861640141935	56.46103191704088	67.29255533189848	46.025779082590866
